1402. Music helps ( ) your mind after a long day at work.	refresh	[動] ～をさわやかにする ～を新たにする、～を最新のものにする
1403. I think that these lilies will ( ) in a few days.	bloom	[動] 花が咲く 栄える
1404. Some people fear that aliens may appear and ( ) the Earth.	conquer	[動] ～を征服する ～を克服する
1405. The medicine may ( ) sleep, so don't take it before driving.	induce	[動] ～を引き起こす ～を説得する
1406. He ( ) most of his knowledge at university.	attained	[動] ～を獲得する、達成する ～に達する
1407. The man ( ) all the plants with an insecticide.	sprayed	[動] ～を吹きかける、～に吹き付ける
1408. She successfully ( ) necessary information from the database.	retrieved	[動] ～を検索する ～を取り戻す、～を回復する
1409. The detective is ( ) as an intelligent character.	portrayed	[動] ～を描く ～を演じる
1410. The cat ( ) me on the arm.	scratched	[動] ～を引っかく ～を取り消す、削除する
1411. The wetland was ( ) as a conservation area.	designated	[動] ～を指定する ～を任命する
1412. The company's actual work style ( ) what he learned in training.	contradicted	[動] ～と矛盾する ～に反対意見を言う
1413. She ( ) with relief to hear that her son was safe.	sighed	[動] ため息をつく
1414. Climate change could ( ) the agricultural economy.	disrupt	[動] ～を混乱させる ～を分裂させる
1415. In Japan, trains almost always ( ) on time.	depart	[動] 出発する それる
1416. She always ( ) for her husband when they go for a drive.	navigates	[動] 誘導する 操縦する、航行する
1417. She ( ) the concert attendant to let her enter the hall.	begged	[動] ～に切に頼む 懇願する
1418. America is ( ) by many people from all over the world.	inhabited	[動] ～に住んでいる ～に宿る、存する
1419. The doctor ( ) the patient with a mild illness.	diagnosed	[動] 診断する
1420. She could not ( ) what he was saying.	comprehend	[動] ～を理解する
1421. We are ( ) to educate children, work and pay taxes.	obliged	[動] ～に義務付ける ～に恩恵を施す
1422. The boy ( ) his mouth with a piece of bread.	crammed	[動] ～に詰め込む 詰め込み勉強をする
1423. Many people ( ) to the new restaurant featured on TV.	flocked	[動] 群がる、集まる
1424. We should not ( ) our own talents.	underestimate	[動] 過小評価する 軽く見る、～を少なく見積もる
1425. The man ( ) the main point of his presentation.	clarified	[動] ～を明確にする
1426. His comments on a review site ( ) a flood of protests.	sparked	[動] ～を引き起こす ～を刺激する、スパークする
1427. I failed to ( ) the opportunity to meet the mayor of our city.	seize	[動] ～をつかむ ～を奪い取る、～を没収する
1428. The stock price of the company has ( ).	soared	[動] 急上昇する 空高く飛ぶ
1429. The metal ( ) in the dark, giving off a soft green light.	glowed	[動] 光り輝く 赤く燃える、紅潮する
1430. She ( ) herself as a man, so nobody could recognize her.	disguised	[動] ～に変装させる ～を偽る
1431. He negatively ( ) his friend's message by mistake.	distorted	[動] ～を歪める ゆがむ
1432. The new theory accounts for what ( ) health.	undermines	[動] ～を徐々に蝕む ～を侵食する
1433. We should ( ) the outdated practice as it is no longer useful.	abolish	[動] ～を廃止する
1434. First, we need to ( ) the tape from the package.	strip	[動] ～を取り去る ～を裸にする
1435. His will indicated how to ( ) of his property.	dispose	[動] ～を処分する ～を...する気にさせる
1436. It is illegal to ( ) waste into the river.	dump	[動] ～を投棄する ～をどさっと落とす
1437. This beautiful scarf is ( ) from silk thread.	woven	[動] ～を織る ～を作り上げる
1438. He greatly ( ) his manners as he became an adult.	refined	[動] ～を洗練する ～を精製する
1439. The goal of this treatment is to ( ) the quality of your life.	enrich	[動] ～を豊かにする ～を濃縮化する
1440. The guide ( ) a travel schedule for the people on the tour.	coordinated	[動] ～を調整する ～を組織する、コーディネートする
1441. Their sudden marriage grabbed the newspaper ( ) this week.	headlines	[名] 見出し
1442. He has completed a one-year ( ) with a law firm in Tokyo.	internship	[名] 実務研修 研修期間
1443. A lot of tourists rushed to the ( ) that sell famous brands.	outlets	[名] 直売店、特売店 はけ口、コンセント
1444. He tried some folk ( ) for his illness.	remedies	[名] 治療 治療薬、解決法
1445. The doctor gave her five days' worth of ( ) for her cold.	pills	[名] 錠剤、丸薬 ピル、経口避妊薬
1446. Her new novel is getting a good ( ) from the readers.	reception	[名] 反応 宴会、受付、受信
1447. I am wondering how secure our online ( ) are.	transactions	[名] 取引 交流
1448. Some chemicals can cause genetic ( ) in humans.	mutations	[名] 突然変異 変化
1449. I am trying to eat less red meat and ( ).	dairy	[名] 乳製品 乳製品加工所
1450. She felt deep ( ) for the victims of the accident.	compassion	[名] 同情
1451. This chair helps people maintain a good ( ).	posture	[名] 姿勢 心構え
1452. Being angry, he released a scream and a ( ).	curse	[名] 悪態、ののしり言葉 呪い、災い
1453. She went back to her hometown to attend her grandfather's ( ).	funeral	[名] 葬式
1454. According to the recent national ( ), the population is decreasing.	census	[名] 国勢調査 交通調査
1455. This electronic dictionary contains 15 volumes of an ( ).	encyclopedia	[名] 百科事典
1456. Some people avoid ( ) to lose weight.	cereals	[名] 穀物 シリアル
1457. Our solar system is only a ( ) of the whole universe.	fragment	[名] 断片
1458. Giant pandas have black ( ) around their eyes.	patches	[名] 部分、斑点 継ぎ、貼り薬
1459. In this city, most of household ( ) is burned up at a high temperature.	rubbish	[名] ごみ つまらないもの
1460. The new store is like a complicated ( ) for the shoppers.	maze	[名] 迷路 複雑に込み入ったもの
1461. Her trip to India totally changed her ( ) on life.	outlook	[名] 見解 見通し、眺め
1462. The professor finally made a ( ) in biology.	breakthrough	[名] 大発見、飛躍的進歩
1463. She achieved a great ( ) during the tournament.	triumph	[名] 勝利 勝利の喜び、偉業
1464. Japan is an ( ) and trade partner of the United States.	ally	[名] 同盟国 提携者、援助者、盟友
1465. The ( ) of the game were very excited about the victory.	spectators	[名] 観客
1466. After graduation, he and I moved in different social ( ).	spheres	[名] 領域 球体、天体
1467. A ( ) has its own government to deal with local matters.	county	[名] 郡 州
1468. On ( ) of my whole family, I'd like to thank you for all your help.	behalf	[名] 利益、味方
1469. The city shuttle bus runs at ( ) of five minutes.	intervals	[名] 間隔 合間、隔たり、小休止
1470. Good blood ( ) helps the brain stay healthy.	circulation	[名] 循環 流通、発行部数
1471. The company has decided to sell ceramic ( ) instead of metal ones.	blades	[名] 刃 プロペラの羽根、草などの葉
1472. The greatest art ( ) in history occurred during World War II.	theft	[名] 窃盗
1473. A rocket engine can operate in the ( ) of space.	vacuum	[名] 真空 空虚
1474. There was a ( ) between two boats last night.	collision	[名] 衝突 対立
1475. She found a good ( ) at the market.	bargain	[名] 買い得品 取引、契約
1476. Tokyo Skytree is one of the newest ( ) in Tokyo.	landmarks	[名] 目印 画期的な出来事
1477. There was an increase of 5.2 percent in tax ( ) last year.	revenues	[名] 歳入
1478. A lot of international ( ) have been signed in Canada.	treaties	[名] 条約 協定
1479. In many countries in the past, the king was the ( ) authority.	supreme	[形] 最高の
1480. The police's ( ) investigation revealed the cause of the accident.	thorough	[形] 徹底的な まったくの
1481. The artist won an award for his sculpture of the ( ) body.	naked	[形] 裸の
1482. They all accepted her ( ) apology.	sincere	[形] 心からの 誠実な
1483. Our cat is ( ), but she is sometimes frightened of strangers.	tame	[形] 飼いならされた、人に慣れた 退屈な
1484. His salary is an ( ) amount for supporting his family.	insufficient	[形] 不十分な 不適当な
1485. The streetlights near my house are very ( ).	dim	[形] 薄暗い ぼんやりした
1486. Soon after eating oysters, she had an ( ) pain in her stomach.	acute	[形] 激しい 鋭い、急性の
1487. There are parking spaces prepared for physically ( ) people.	disabled	[形] 障害のある 障害者用の
1488. A ( ) area typically has a convenient transportation system.	metropolitan	[形] 大都市の、首都圏の
1489. He is not interested in objects of little ( ) value.	monetary	[形] 金銭的な 金融の
1490. The hikers took an ( ) route to the top of the mountain.	alternate	[形] 代わりの 交互の
1491. Reducing waste is only a ( ) solution to global warming.	partial	[形] 部分的な 不公平な
1492. Sunlight is often used to represent ( ) grace or revelation.	divine	[形] 神の 神にささげる
1493. The man made a ( ) change in his daily eating habits.	drastic	[形] 徹底的な、抜本的な 極端な
1494. Their product survived ( ) competition with another company's.	fierce	[形] 猛烈な 獰猛な
1495. Newspapers were the ( ) source of information for people at that time.	sole	[形] 唯一の 単独の、独占的な
1496. He received ( ) applause from the audience after his speech.	spontaneous	[形] 自然発生的な 自発的な
1497. The man described the ( ) layout of the room over the phone.	spatial	[形] 空間の
1498. Some people are unable to keep their rooms ( ) and clean.	neat	[形] きちんとした 見事な
1499. She cannot put up with the house not being ( ).	tidy	[形] きちんとした、整頓された 相当の
1500. Most of the employees in the company are ( ) to their president.	loyal	[形] 忠実な 誠実な
1501. This area is ( ) with natural beauty.	blessed	[動] ～に恩恵を与える ～に感謝する
1502. She fainted, but soon ( ) consciousness.	regained	[動] ～を取り戻す
1503. While in Japan, Lucas tried to ( ) to Japanese customs.	conform	[動] 順応する 一致する
1504. He ( ) in a local gym to learn Latin dance.	enrolled	[動] 登録する、入会する ～を登録させる
1505. Members of the store are ( ) to a five percent discount.	entitled	[動] ～に権利を与える ～に題名をつける
1506. The specialists were not able to ( ) the spread of this year's flu.	halt	[動] ～を止める 止まる
1507. The topic of immigration usually ( ) emotional reactions.	provokes	[動] ～を引き起こす ～を挑発する
1508. Animals usually do not ( ) the territories of other animals.	invade	[動] ～を侵略する ～を侵害する、～に殺到する
1509. The cat somehow ( ) through a gap in the fence.	squeezed	[動] 押し入る ～を押し込む、搾る、強く押す
1510. The baby ( ) across the floor to his mother.	crawled	[動] はう ゆっくり進む
1511. It takes three to four hours to ( ) meat and fish.	digest	[動] ～を消化する ～を理解する、～を要約する
1512. She was too shocked to ( ) a word at all.	utter	[動] ～を発する ～を述べる
1513. Politicians should ( ) from using bad language.	refrain	[動] 控える
1514. Some scholars think the Ainu ( ) Hokkaido by the 13th century.	populated	[動] ～に住む、～の住民である ～に人を住まわせる
1515. The elevator ( ) up to 12 people.	accommodates	[動] ～を収容する ～を適応させる
1516. As an experienced navigator, he ( ) the boat into the harbor.	steered	[動] 操縦する ～を向ける
1517. The rowboat turned over and she nearly ( ) in the lake.	drowned	[動] 溺死する ～を水浸しにする
1518. She ( ) biscuits in tea before eating them.	dips	[動] ～を浸す 突っ込む、下がる
1519. She made pickles by ( ) cucumbers in vinegar.	soaking	[動] ～を浸す ～をずぶぬれにする、浸る
1520. She ( ) her tea with a spoon.	stirred	[動] ～をかき回す ～を揺り動かす
1521. The surgeon successfully ( ) a heart into the child.	transplanted	[動] ～を移植する ～を移住させる
1522. My mother ( ) me that everything should go well.	reassured	[動] ～を安心させる
1523. She ( ) her career after two years of maternity leave.	resumed	[動] 再開する ～を取り戻す
1524. He ( ) that life might exist on Mars.	speculated	[動] 推測する 投機する
1525. Computers have ( ) the human mind in some aspects.	surpassed	[動] ～を上回る
1526. We all agreed to ( ) Mr. White music director of our orchestra.	appoint	[動] ～を任命する ～を指定する
1527. She was ( ) by the article about a recently discovered plant.	intrigued	[動] ～に興味を持たせる 陰謀を企てる
1528. Fresh food easily ( ) in the summer.	decays	[動] 腐敗する 衰える
1529. The oil spill from the ship ( ) the sea.	contaminated	[動] ～を汚染する ～を墜落させる
1530. He noticed that his twisted wrist ( ) greatly.	swelled	[動] 膨張する、腫れる ～を膨らませる
1531. You should ( ) spam messages right away.	delete	[動] ～を削除する、消す
1532. I just cannot ( ) his selfishness.	tolerate	[動] ～を許容する、我慢する
1533. Many writers ( ) her talent for literature.	envy	[動] ～をうらやむ
1534. She ( ) that her son might recover from his illness.	prayed	[動] 祈る
1535. He ( ) to the judge that he did the crime.	confessed	[動] 告白する
1536. The minister ( ) from his post due to his misuse of political funds.	resigned	[動] 辞任する ～を放棄する
1537. She ( ) a vitamin C tablet in water.	dissolved	[動] 溶かす ～を解放する、～を解消する、溶ける
1538. She ( ) the letter inside the envelope.	unfolded	[動] ～を開く ～を明らかにする、開く、明らかになる
1539. He is often ( ) by nightmares.	awakened	[動] ～を目覚めさせる 覚める
1540. He ( ) a new business plan while taking a bath.	conceived	[動] 思いつく ～と想像する、妊娠する
1541. Japan has produced many young ( ) in the IT field.	entrepreneurs	[名] 起業家、事業家
1542. The company has a major ( ) in the project.	stake	[名] 利害関係 掛け金、杭
1543. A ( ) of apartment buildings has lowered the cost of rent.	surplus	[名] 余剰、過剰 黒字
1544. Pension payments should be increased in line with ( ).	inflation	[名] インフレーション 物価の高騰
1545. Workers in ( ) earn less than the minimum wage set by law.	sweatshops	[名] 搾取工場
1546. There were violent ( ) between police and demonstrators.	clashes	[名] 衝突 対立、かち合うこと、ガチャンという音
1547. She wants to major in ( ) at college.	sociology	[名] 社会学
1548. ( ) such as religious beliefs or political concepts can lead to war.	Ideologies	[名] イデオロギー、思想傾向
1549. She wrote some notes in the ( ) of the page.	margin	[名] 余白 差、利ざや
1550. The writer decided to write about the ( ) of fantasy.	realms	[名] 領域 領土
1551. Many Japanese have received major awards in the ( ) of physics.	domain	[名] 分野 領域、ドメイン
1552. Computers are getting faster at processing ( ) these days.	algorithms	[名] アルゴリズム 問題解決の手順
1553. A herd of buffalo inhabits the nearby ( ).	prairie	[名] 大草原
1554. Students can study at the ( ) of space engineering at this university.	frontiers	[名] 最先端 辺境地、国境
1555. The police officer wears a special vest to protect himself from ( ).	bullets	[名] 銃弾
1556. The military has been creating a ( ) against missiles.	shield	[名] 盾、防御物
1557. She quit her job and left in ( ).	despair	[名] 絶望
1558. The biggest problem of a nuclear disaster is exposure to ( ).	radiation	[名] 放射能、放射線
1559. The doctor gave a ( ) to the patient in the clinical trial.	placebo	[名] 偽薬、プラシーボ 気休め
1560. Day care ( ) are available to pre-school children in the city.	nurseries	[名] 託児所 苗床
1561. The man is very glad that he has a supportive ( ).	spouse	[名] 配偶者
1562. Before the play, the actors put on costumes and ( ).	makeup	[名] 化粧 化粧品、構成、性質
1563. The ( ) found in the tomb was buried with a lot of gold.	mummy	[名] ミイラ ママ、お母さん
1564. The trap had cut deeply into the rabbit's ( ).	flesh	[名] 肉 果肉
1565. He stretched his long ( ) just after he got out of bed.	limbs	[名] 手足
1566. Dogs can detect ( ) that humans cannot notice.	odors	[名] におい 気配
1567. On Sundays he does the ( ) and cleans his room.	laundry	[名] 洗濯 クリーニング店
1568. I cannot tell whether the ( ) is going out or coming in.	tide	[名] 潮、潮の干満 動向
1569. If you have time, please answer the ( ).	questionnaire	[名] アンケート
1570. John should have known better than to say such ( ).	nonsense	[名] ばかげたもの 無意味な言葉
1571. He was determined to take ( ) on his political enemies.	revenge	[名] 復讐
1572. He thinks that he is a man of superior ( ).	intellect	[名] 知性 知識人
1573. The Japanese hotel shows great ( ) towards its guests.	hospitality	[名] 親切なもてなし、歓待 受容性
1574. The ( ) recommended this book as a reference on English grammar.	librarian	[名] 司書、図書館員
1575. The writer's ( ) has been kept in the university library.	manuscript	[名] 原稿 写本
1576. She seemed to have an ( ) with losing weight.	obsession	[名] とりつかれること 妄想、脅迫観念
1577. The hospital's standard of ( ) is high.	hygiene	[名] 衛生、衛生状態 健康法
1578. The professor introduced a new ( ) into linguistic studies.	paradigm	[名] 理論的枠組み、パラダイム 模範
1579. He has three offshore companies for ( ) tax avoidance purposes.	legitimate	[形] 合法的な 妥当な
1580. She was moved by the ( ) works by Picasso at the museum.	authentic	[形] 本物の 信頼できる
1581. The teacher explained how to collect ( ) evidence.	empirical	[形] 経験的な 経験主義の
1582. There are ( ) varieties of chilies in Mexico.	immense	[形] 膨大な
1583. Many people think that legalizing drugs is an ( ) idea.	absurd	[形] ばかげた 不合理な
1584. I have been having very ( ) dreams these days.	weird	[形] 異様な、奇妙な
1585. Their ( ) meeting led to a successful partnership.	accidental	[形] 偶然の 過失による
1586. Young people tend to feel ( ) about the future.	uneasy	[形] 不安な 落ち着かない、ぎこちない
1587. His friend was ( ) of his cooking skills.	jealous	[形] 嫉妬深い 用心深い
1588. She prefers to dress in a ( ) way.	feminine	[形] 女らしい
1589. The rescue of victims requires ( ) action.	swift	[形] 素早い
1590. As she had not eaten anything, her stomach felt ( ).	hollow	[形] 空洞の 空虚な、うわべだけの
1591. He read a ( ) summary of the novel.	crude	[形] 大まかな 粗野な、未精製の
1592. I have a ( ) throat due to a cold.	sore	[形] 痛い 痛がって
1593. You should not be ( ) about your future.	pessimistic	[形] 悲観的な
1594. I tried in ( ) to persuade him to get along with his father.	vain	[形] 無駄な うぬぼれた
1595. Most food is ( ) to heat, so it is wise to store it in a cool place.	susceptible	[形] 影響をうけやすい 感染しやすい
1596. My grandfather is good at picking out ( ) mushrooms in the forest.	edible	[形] 食用の、食べられる
1597. The girl appears to be a ( ) genius in science.	sheer	[形] 純然たる、真の すごい、薄地の
1598. He always gives us ( ) instructions.	explicit	[形] 明白な 率直な
1599. If you work without a break, you become more ( ) to error.	prone	[形] なりやすい 傾向がある
1600. Advertisers are targeting society's ( ) groups.	affluent	[形] 裕福な 豊富な
1601. Researchers from many countries ( ) to analyze the data.	collaborated	[動] 共同して働く 協力する
1602. The state government ( ) great influence on the possession of guns.	exerts	[動] ～を及ぼす ～を行使する
1603. The country ( ) at inventing electronic devices and parts.	excels	[動] 秀でている ～に勝る
1604. Jack ( ) in business in his hometown.	prospered	[動] 栄える、成功する 繁殖する
1605. Visitors ( ) through the gates to the entrance of the museum.	surged	[動] 殺到する こみ上げる、急騰する
1606. The police do not usually ( ) in family disputes.	intervene	[動] 介入する 介在する
1607. He ( ) an IC card into the ticket machine.	inserted	[動] ～を挿入する
1608. It is dangerous to ( ) a car on an inside lane.	overtake	[動] ～を追い抜く ～に追いつく、～を襲う
1609. She ( ) her fingers while listening to music.	snapped	[動] ～をパチンと鳴らす ～をポキッと折る
1610. He ( ) the marble into the shape of a bird.	carved	[動] ～を彫る 肉を切り分ける
1611. Many people have become ( ) to online games.	addicted	[動] 中毒になる（受身形） 凝る
1612. The press ( ) the movie producer for his immoralities.	condemned	[動] ～を非難する 宣告される
1613. There is not enough evidence to ( ) him.	convict	[動] ～に有罪を宣告する
1614. He ( ) to his secretary how to do her job.	dictated	[動] ～を指図する ～を書き取らせる、～を規定する
1615. The doctor ( ) some medicine for my high blood pressure.	prescribed	[動] ～を処方する ～を規定する
1616. Seeing certain colors seems to ( ) anger.	inhibit	[動] ～を抑制する ～を妨げる
1617. The cow ( ) from the rest of the herd.	strayed	[動] はぐれる、迷う
1618. He likes to ( ) the streets for shopping on his day off.	roam	[動] 歩き回る 放浪する
1619. We have ( ) a catalog detailing our products.	enclosed	[動] ～を同封する ～を取り囲む
1620. My team plans and ( ) the company's strategy.	executes	[動] ～を実行する ～を処刑する
1621. My mother's birthday sometimes ( ) with Mother's Day.	coincides	[動] 同時に起こる 一致する
1622. We ( ) far behind our competitors in productivity.	lag	[動] 遅れる 徐々に弱まる
1623. The boy was ( ) to his mother at the clinic.	clinging	[動] しがみつく くっつく
1624. We sometimes wish we could ( ) some of our memories.	erase	[動] ～を消す
1625. Mr. Brown's shop roasts and ( )coffee every day for his customers.	grinds	[動] 穀物などを挽く
1626. Mary is ( ) a sweater for her baby.	knitting	[動] ～を編む ～を結合する、編み物をする
1627. She ( ) the way to the police station.	inquired	[動] 尋ねる
1628. Our tone often ( ) our thoughts and feelings.	betrays	[動] ～をうっかり表す ～を裏切る
1629. They did not know why the secret information ( ) to outsiders.	leaked	[動] 漏れる ～を漏らす
1630. Someone ( ) the window of his car and stole the audio equipment.	smashed	[動] ～を粉砕する ～を強打する、粉々に壊れる、激突する
1631. The three children ( ) up and down on the bed.	bounced	[動] 跳ねる 反射する、～を弾ませる
1632. As towns and cities ( ), fields and forests shrink.	sprawl	[動] 不規則に広がる だらしなく手足を伸ばす
1633. Anna can ( ) with perfect strangers about any topic.	converse	[動] 会話をする
1634. He can ( ) famous lines from Shakespeare from memory.	recite	[動] ～を暗唱する ～を詳述する
1635. She ( ) her doctor's advice and continued to eat sweets.	disregarded	[動] ～を無視する ～を軽視する
1636. She ( ) at the noisy students on the train.	frowned	[動] 眉をひそめる
1637. The piece of music ( ) memories of his youth.	evoked	[動] ～を呼び起こす
1638. The country must ( ) to work with other countries for world peace.	pledge	[動] ～を誓う、約束する ～を与えることを約束する
1639. My brother ( ) to be a top basketball player.	aspires	[動] 熱望する
1640. She has been ( ) changing her career.	contemplating	[動] 熟考する ～を予想する
1641. She is blessed with the natural ( ) of movement.	grace	[名] 優美、優雅 分別、恩寵
1642. The newspaper's mission is to bring ( ) to the masses.	enlightenment	[名] 啓蒙、啓発
1643. ( ) and free trade bring benefits to the country.	Commerce	[名] 商業 貿易
1644. She made a rough ( ) of her speech.	draft	[名] 下書き 為替手形、隙間風
1645. The price for a ( ) of oil has been slowly increasing.	barrel	[名] バレル たる
1646. There are clear advantages to using ( ) for building a house.	timber	[名] 木材 樹木
1647. The girl loves to wear the knitted ( ) made by her mother.	garment	[名] 衣服
1648. This kimono is sewn with gold and silver ( ).	thread	[名] 糸 筋道
1649. The prime minister is going to reorganize the ( ) this year.	Cabinet	[名] 内閣 戸棚
1650. The Immigration ( ) is not in charge of granting work visas.	Bureau	[名] 官庁の局 事務所、案内所
1651. Western culture emphasizes personal( ) and freedom of speech.	autonomy	[名] 自律 自治、自治体
1652. Anxiety can take a ( ) on our mental and physical health.	toll	[名] 損害 死傷者数、通行料
1653. I hope for lively ( ) at the meeting.	discourse	[名] 話し合い、会話 講演、演説
1654. It is not worth believing such a childish ( ).	superstition	[名] 迷信
1655. He caught a ( ) of the aurora while in Alaska.	glimpse	[名] ちらりと見えること
1656. He reviewed his ( ) and realized he made a mistake.	arithmetic	[名] 計算 算数
1657. He referred to the ( ) to understand Shakespeare.	glossary	[名] 用語小辞典 用語集
1658. We can get information from the ( ) of the local history museum.	archives	[名] 記録文書、公文書 公文書保管所、アーカイブ
1659. Future generations will be left with a ( ) of plastic pollution.	legacy	[名] 遺産
1660. He studied ( ) because he was interested in culture.	anthropology	[名] 人類学
1661. People should stop themselves from expressing their ( ) online.	rage	[名] 激怒 猛威
1662. Nothing could relieve her deep ( ) at the death of her pet.	sorrow	[名] 悲しみ
1663. He sees a ( ) to help him understand his feelings.	psychiatrist	[名] 精神科医
1664. In 2002, Chiyoda ( ) in Tokyo banned smoking on some sidewalks.	Ward	[名] 行政区 病棟
1665. He bought some noodles at a ( ) in Taipei.	stall	[名] 露店 エンスト、失速
1666. Notre Dame de Paris went up in ( ) on April 15, 2019.	flames	[名] 炎 情熱
1667. Leaves absorb ( ) from the damp air.	moisture	[名] 水分 湿気
1668. The remarried couple got divorced again by the ( ) of fate.	irony	[名] 皮肉
1669. In the story, the woman was the most brave ( ) in the land.	warrior	[名] 戦士
1670. The professor became famous for his discoveries in ( ).	astronomy	[名] 天文学
1671. The space ( ) returned to the earth after a long trip.	probe	[名] 宇宙探査機 精査、探り針
1672. The explorer discovered a village at an ( ) of around 2,500 meters.	altitude	[名] 高度、標高
1673. He had the ( ) in his right lung surgically removed.	tumors	[名] 腫瘍 腫れもの
1674. A ( ) in the electrical system caused the fire.	defect	[名] 欠陥 不足
1675. Public ( ) needs to be at the top of the world's agenda.	sanitation	[名] 公衆衛生
1676. The twin sisters enjoyed their health and ( ).	longevity	[名] 長寿 寿命、長年勤続
1677. The police is expanding the ( ) of the investigation.	scope	[名] 範囲 余地
1678. Public ( ) against terrorism has increased in the country.	sentiment	[名] 感情 感傷、感想
1679. He gave a ( ) explanation for making the floor wet.	plausible	[形] もっともらしい
1680. They are making ( ) efforts to complete the new project.	vigorous	[形] 精力的な 激しい、活力のある
1681. The little boy already shows a lot of ( ) qualities.	masculine	[形] 男らしい
1682. His ( ) attitude at work upsets his coworkers.	rigid	[形] 厳しい 硬直した
1683. The new medicine may have ( ) effects on patients' skin.	adverse	[形] 不都合な 逆の
1684. She gave a ( ) explanation of the incident.	coherent	[形] 一貫した、筋の通った 結束した
1685. He took his classmate's joke in the ( ) sense.	literal	[形] 文字通りの 逐語的な、散文的な
1686. He did not know what food to order, so he just made an ( ) selection.	arbitrary	[形] 恣意的な 独断的な
1687. The company posted ( ) reviews of their own products.	anonymous	[形] 匿名の
1688. It is hard to tell good things from junk at ( ) shops.	antique	[形] 骨董の、アンティークの 古風な
1689. The cosmetic company is doing a search on ( ) youth.	eternal	[形] 永遠の 普遍の
1690. This book is aimed at students at the ( ) level.	intermediate	[形] 中級の 中間の
1691. He did not like being in a ( ) position to his younger colleagues.	subordinate	[形] 下位の 副次的な
1692. She is in a ( ) mood as it has been raining for three days.	gloomy	[形] 陰気な 薄暗い、悲観的な
1693. Most electricity in Japan is generated at ( ) power stations.	thermal	[形] 熱の、熱による 保温用の
1694. He noticed that a ( ) light was shining behind the clouds.	faint	[形] かすかな めまいがする、弱弱しい
1695. My grandmother is so ( ) as to believe obvious lies.	naive	[形] お人よしの、愚直な 純朴な
1696. A careless person is ( ) to make the same mistakes.	apt	[形] 傾向がある 適切な、利発な
1697. His ( ) behavior isolates him from everyone else.	arrogant	[形] 横柄な、傲慢な
1698. His ( ) speaking style helped him make many friends.	extrovert	[形] 外交的な 社交的な
1699. She was ( ) in wearing a red dress at the party last night.	conspicuous	[形] 目立つ
1700. We should try to keep the world's remaining jungles ( ).	intact	[形] 損なわれていない、手つかずの
1701. The law must ( ) the concept of justice.	embody	[動] ～を具現する ～を包含する
1702. The garden is ( ) by rows of LED lights.	illuminated	[動] ～を照らす ～を解明する
1703. I ( ) her on the loss of her cat.	consoled	[動] ～を慰める
1704. Passports ( ) travelers' identity when crossing borders.	verify	[動] ～の正しさを証明する
1705. Ken ( ) the company secret to his friends and got fired.	disclosed	[動] ～を公表する、暴く
1706. The chairs in the room are ( ) in three neat piles.	stacked	[動] ～を積む、積み重ねる 渋滞する
1707. The earth ( ) about 1,700 kilometers per hour.	rotates	[動] 回転する 循環する、～を回転させる
1708. He was ( ) to work in harsh conditions.	constrained	[動] ～に強いる ～を抑える
1709. Her lack of experience ( ) her from finding a good job.	hindered	[動] ～を妨げる
1710. Most modern architecture ( ) natural disasters well.	withstands	[動] ～に耐える
1711. Many people ( ) about their daily lives on their smartphones.	tweet	[動] ツイートする、つぶやく
1712. He ( ) after breathing the cold wind when he opened the front door.	sneezed	[動] くしゃみをする
1713. If the volcano ( ), it will cause enormous damage.	erupts	[動] 噴火する 勃発する
1714. You may ( ) your vision if you gaze at a bright light too much.	blur	[動] ～をぼかす ～を曇らせる、～をあいまいにする
1715. The concepts of intelligence and wisdom ( ).	overlap	[動] 重なる 重複する
1716. Smartphones are deeply ( ) in our daily lives.	embedded	[動] 埋め込まれる（受身）
1717. Robots are ( ) human workers in many workplaces.	displacing	[動] ～にとって代わる ～を移動させる
1718. The power failure ( ) the laboratory useless.	rendered	[動] ～をある状態にする ～を与える
1719. The children ( ) into the swimming pool one by one.	plunged	[動] 突っ込む 没頭する、陥る
1720. They finally ( ) their weapons to the police.	surrendered	[動] ～を放棄する、引き渡す 屈する
1721. He ( ) in the game console and started playing immediately.	plugged	[動] ～のプラグを電源に差し込む ～をふさぐ
1722. She ( ) a deep breath, sending the fresh air to her lungs.	sucked	[動] 吸う しゃぶる
1723. He felt bad when someone ( ) his repeated mistakes.	mocked	[動] ～をばかにする ～のまねをしてからかう
1724. He often ( ) his younger brother for being shorter than him.	teased	[動] からかう ～をいじめる
1725. Her words helped a lot to ( ) the crying child.	soothe	[動] ～をなだめる ～を和らげる
1726. I ( ) my sweater with spilled tomato juice.	stained	[動] ～を汚す ～に着色する
1727. Some teenagers ( ) their parents in front of their friends.	shun	[動] ～を避ける
1728. She ( ) on a rough road.	stumbled	[動] よろけながら歩く つまずく
1729. Her face was ( ) with embarrassment.	flushed	[動] ～を紅潮させる ～を水で流す、紅潮する
1730. Frequent use of smartphones may ( ) normal brain function.	impair	[動] ～を損なう
1731. I ( ) that he earns a lot of money as a business owner.	presume	[動] ～と思う ～と推定する、～を前提とする
1732. He ( ) that he never said such a thing.	contends	[動] ～と主張する 競う
1733. You rarely hear a tiger or a lion ( ) in a zoo.	roar	[動] うなる、ほえる 大笑いする
1734. The suspicion that Steven has been lying for a year ( ) her.	haunts	[動] ～につきまとう ～に出る、～によく行く
